#{"t_start": 1769553017.487848, "env_id": "None"}
r,l,t
0.925,10,1331.963945
0.9475,7,1332.013397
0.985,2,1332.026774
0.0,12,1332.045082
0.655,46,1332.063767
0.9625,5,1332.105252
0.9625,5,1332.159539
0.0,120,1332.217727
0.415,78,1332.2377
0.79,28,1332.26024
0.6175,51,1351.541459
0.82,24,1351.586038
0.955,6,1351.587035
0.805,26,1351.626241
0.0,62,1351.626241
0.955,6,1351.636036
0.0,120,1351.651423
0.0,120,1351.672506
0.0,13,1351.697416
0.8725,17,1351.772468
0.925,10,1351.781341
0.865,18,1351.807599
0.97,4,1351.837168
0.0,84,1351.877646
0.865,18,1351.960668
0.3925,81,1351.960668
0.9625,5,1351.993263
0.82,24,1352.042852
0.94,8,1352.050414
0.0,120,1352.050414
0.9325,9,1352.106355
0.5125,65,1352.124617
0.715,38,1352.399642
0.76,32,1352.41288
0.0,120,1352.420389
0.94,8,1352.467796
0.0,109,1374.46042
0.0,120,1374.579098
0.0,120,1374.655818
0.0,120,1374.666314
0.0,97,1374.682308
0.7,40,1374.704446
0.955,6,1374.711115
0.835,22,1374.741196
0.985,2,1374.756413
0.6475,47,1374.791381
0.0,120,1374.922054
0.6925,41,1374.95801
0.9775,3,1374.990646
0.9925,1,1375.00014
0.0,120,1375.010628
0.0,120,1375.243758
0.0,120,1375.255891
0.28,96,1394.284062
0.0,67,1394.284062
0.0,120,1394.321466
0.97,4,1394.357278
0.0,120,1394.357278
0.0,120,1394.370855
0.0,120,1394.420831
0.925,10,1394.435546
0.3175,91,1394.471717
0.7525,33,1394.559549
0.49,68,1394.559549
0.0,10,1394.581167
0.9625,5,1394.602118
0.0,120,1394.645289
0.715,38,1394.682884
0.16,112,1394.8709
0.0,64,1394.913536
0.91,12,1395.013483
0.325,90,1395.063959
0.76,32,1395.113961
0.97,4,1416.25484
0.8725,17,1416.295987
0.8125,25,1416.303488
0.1,120,1416.312429
0.955,6,1416.342294
0.0,80,1416.342294
0.925,10,1416.445466
0.8875,15,1416.456481
0.9775,3,1416.476268
0.97,4,1416.493561
0.0,120,1416.50254
0.0,120,1416.613403
0.0,120,1416.642871
0.0,120,1416.676671
0.685,42,1416.702261
0.8125,25,1416.722088
0.0,120,1416.749351
0.8275,23,1416.815086
0.0,32,1416.861059
0.82,24,1416.913057
0.3925,81,1416.921091
0.7525,33,1416.931584
0.9925,1,1416.939079
0.9775,3,1416.94729
0.94,8,1416.995726
0.7075,39,1417.14027
0.3175,91,1417.166278
0.0,120,1437.801806
0.3475,87,1437.862836
0.0,73,1437.862836
0.8125,25,1437.875809
0.9775,3,1437.898834
0.0,120,1437.92578
0.85,20,1438.005087
0.7525,33,1438.042543
0.0,120,1438.047531
0.7825,29,1438.066819
0.97,4,1438.082223
0.76,32,1438.268477
0.1,120,1438.298547
0.0,120,1438.322398
0.145,114,1438.330964
0.94,8,1438.377587
0.7975,27,1438.512802
0.0,120,1438.523733
0.0,8,1438.580209
0.685,42,1438.606247
0.0,120,1458.304677
0.0,120,1458.330653
0.7375,35,1458.387276
0.0,120,1458.400386
0.0,52,1458.433996
0.85,20,1458.460022
0.0,120,1458.460022
0.0,120,1458.479049
0.8125,25,1458.641906
0.0,120,1458.664754
0.745,34,1458.690232
0.955,6,1458.697784
0.9775,3,1458.716297
0.0,50,1458.764802
0.0,9,1458.787567
0.0,120,1458.816712
0.0,10,1458.867878
0.865,18,1458.960958
0.0,1,1458.972448
0.0,120,1459.027757
0.94,8,1459.043337
0.9925,1,1459.043337
0.97,4,1459.073178
0.445,74,1459.073178
0.955,6,1459.085656
0.9175,11,1459.148982
0.8875,15,1459.175049
0.0,120,1480.677639
0.0,120,1480.794268
0.0,120,1480.857929
0.415,78,1480.952977
0.8425,21,1480.970604
0.9775,3,1480.980839
0.535,62,1481.041212
0.58,56,1481.063125
0.6475,47,1481.064122
0.9025,13,1481.082112
0.0,29,1481.109102
0.0,120,1481.110105
0.0,120,1481.127294
0.9625,5,1481.160823
0.8875,15,1481.200808
0.0,120,1481.209302
0.9775,3,1481.232311
0.0,19,1481.259856
0.4,80,1481.339823
0.835,22,1481.362569
0.7675,31,1481.375506
0.94,8,1481.41137
0.6325,49,1481.428976
0.7,40,1481.477202
0.8125,25,1481.549066
0.97,4,1481.582587
0.64,48,1481.607552
0.0,20,1481.62057
0.76,32,1481.650476
0.0,9,1498.422977
0.985,2,1498.435975
0.43,76,1498.477427
0.985,2,1498.494658
0.4075,79,1498.551172
0.3475,87,1498.632021
0.0,20,1498.64051
0.8725,17,1498.669739
0.0,120,1498.692072
0.9325,9,1498.705496
0.3625,85,1498.728959
0.985,2,1498.7483
0.9175,11,1498.769784
0.985,2,1498.792798
0.4825,69,1498.862719
0.88,16,1498.887603
0.9325,9,1498.953763
0.0,120,1498.967071
0.6625,45,1499.051251
0.7975,27,1499.146584
0.0,25,1499.146584
0.0,120,1499.177087
0.0,120,1499.208345
0.9325,9,1499.208345
0.9325,9,1499.208345
0.0,111,1499.294478
0.0,17,1499.348067
0.9025,13,1499.390595
0.31,92,1519.188112
0.9025,13,1519.210702
0.0,8,1519.236213
0.355,86,1519.252759
0.0,1,1519.259383
0.925,10,1519.27308
0.0,120,1519.302315
0.9475,7,1519.311801
0.0,70,1519.329932
0.0,11,1519.352402
0.9325,9,1519.387915
0.0,114,1519.387915
0.6325,49,1519.478415
0.0,17,1519.498395
0.6775,43,1519.520674
0.9475,7,1519.547076
0.955,6,1519.563674
0.37,84,1519.571762
0.9475,7,1519.596678
0.8725,17,1519.596678
0.9625,5,1519.604358
0.7225,37,1519.640575
0.97,4,1519.670823
0.0,11,1519.684508
0.85,20,1519.802078
0.9175,11,1519.815438
0.9625,5,1519.845907
0.0,120,1519.870393
0.0,120,1519.89736
0.9775,3,1519.917602
0.0,78,1519.917602
0.94,8,1519.924103
0.7675,31,1519.965915
0.82,24,1520.017584
0.265,98,1520.054094
0.0,5,1520.093178
0.715,38,1520.093178
0.4975,67,1520.117149
0.0,35,1538.939153
0.0,29,1538.945654
0.9325,9,1539.000012
0.925,10,1539.000012
0.0,120,1539.023519
0.3175,91,1539.083283
0.8725,17,1539.113415
0.7,40,1539.129425
0.925,10,1539.177918
0.985,2,1539.191917
0.0,49,1539.204604
0.7075,39,1539.378069
0.9475,7,1539.438346
0.6475,47,1539.507148
0.76,32,1539.522146
0.955,6,1539.547645
0.625,50,1539.579626
0.91,12,1539.604602
0.0,120,1539.617088
0.0,120,1539.625578
0.9175,11,1539.625578
0.9475,7,1539.677464
0.94,8,1539.689312
0.97,4,1539.708721
0.0,120,1539.723169
0.0,6,1539.735646
0.9925,1,1539.74354
0.0,120,1539.800522
0.9475,7,1539.853085
0.0,120,1559.741703
0.6175,51,1559.940988
0.5725,57,1560.02166
0.9175,11,1560.03201
0.0,120,1560.048494
0.0,86,1560.127939
0.0,120,1560.203758
0.79,28,1560.268436
0.9475,7,1560.268436
0.0,120,1560.368046
0.0,120,1560.395076
0.0,120,1560.503157
0.7825,29,1560.575901
0.0,120,1560.632385
0.0,65,1560.632385
0.925,10,1560.722653
0.6625,45,1560.736336
0.34,88,1580.426162
0.0,120,1580.434653
0.0,6,1580.465453
0.6475,47,1580.549385
0.625,50,1580.635321
0.0,120,1580.643875
0.9475,7,1580.687459
0.745,34,1580.708028
0.94,8,1580.744209
0.0,120,1580.82264
0.0,120,1580.82264
0.505,66,1580.884317
0.8275,23,1580.925062
0.8425,21,1580.990754
0.4525,73,1581.199962
0.805,26,1581.207956
0.0,120,1581.230686
0.6175,51,1581.23918
0.0,10,1581.27479
0.895,14,1581.307611
0.0,120,1581.321634
0.0,120,1581.333124
0.895,14,1581.345601
0.0,4,1581.369258
0.9325,9,1603.453878
0.0,120,1603.500639
0.8125,25,1603.509098
0.8125,25,1603.549556
0.9175,11,1603.592848
0.0,25,1603.602546
0.94,8,1603.654068
0.0,120,1603.669074
0.925,10,1603.731501
0.1975,107,1603.754111
0.9475,7,1603.797625
0.0,109,1603.816615
0.9775,3,1603.845098
0.73,36,1603.892556
0.94,8,1603.94906
0.565,58,1603.957551
0.9475,7,1604.016552
0.7825,29,1604.176266
0.0,120,1604.197143
0.9325,9,1604.243707
0.9775,3,1604.263975
0.4075,79,1604.279267
0.91,12,1604.288416
0.0,120,1604.296083
0.0,120,1604.400989
0.0,120,1624.041573
0.7675,31,1624.068293
0.775,30,1624.08483
0.415,78,1624.154881
0.1825,109,1624.179481
0.0,120,1624.22944
0.895,14,1624.293155
0.0,120,1624.310143
0.9775,3,1624.320631
0.6025,53,1624.436406
0.64,48,1624.451144
0.0,77,1624.519467
0.955,6,1624.56271
0.4825,69,1624.573418
0.6925,41,1624.608433
0.475,70,1624.687495
0.865,18,1624.709291
0.895,14,1624.728381
0.0,120,1624.752386
0.0,120,1624.760549
0.9475,7,1624.760549
0.4075,79,1624.833655
0.8125,25,1624.907349
0.955,6,1644.610183
0.325,90,1644.633901
0.0,1,1644.642809
0.0,8,1644.709582
0.895,14,1644.724566
0.0,86,1644.749542
0.895,14,1644.8272
0.0,120,1645.001076
0.6475,47,1645.105
0.5725,57,1645.135336
0.0,120,1645.146727
0.835,22,1645.164811
0.0,120,1645.235089
0.88,16,1645.25835
0.0,120,1645.297634
0.0,120,1645.308051
0.0,120,1645.308051
0.955,6,1645.350595
0.0,120,1645.375154
0.82,24,1645.482459
0.58,56,1645.5156
0.76,32,1645.54612
0.9625,5,1664.365889
0.5425,61,1664.396376
0.61,52,1664.436868
0.9325,9,1664.436868
0.0,120,1664.527386
0.8875,15,1664.543384
0.9775,3,1664.563368
0.82,24,1664.571856
0.745,34,1664.604596
0.9925,1,1664.619066
0.295,94,1664.657522
0.0,7,1664.706278
0.7975,27,1664.755274
0.3625,85,1664.781753
0.0,120,1664.926527
0.0,27,1664.936443
0.715,38,1664.986084
0.58,56,1665.0196
0.9925,1,1665.028259
0.0,35,1665.04352
0.97,4,1665.068391
0.0,120,1665.084389
0.805,26,1665.149726
0.0,120,1665.179757
0.8575,19,1665.222058
0.7225,37,1665.248312
0.0,120,1683.821715
0.6475,47,1683.845871
0.0,120,1683.904379
0.0,120,1683.943644
0.6025,53,1684.088934
0.775,30,1684.121813
0.9925,1,1684.129232
0.9175,11,1684.168005
0.6025,53,1684.226364
0.0,120,1684.41991
0.985,2,1684.435246
0.0,120,1684.44763
0.925,10,1684.502296
0.0,120,1684.516421
0.0,120,1684.547062
0.0,120,1684.621518
0.8725,17,1684.659204
0.46,72,1684.681822
0.0,120,1684.715837
0.82,24,1684.754314
0.895,14,1707.550322
0.7825,29,1707.592184
0.0,120,1707.604811
0.0,19,1707.604811
0.7975,27,1707.614604
0.8875,15,1707.646747
0.955,6,1707.653582
0.9325,9,1707.665379
0.79,28,1707.696353
0.9325,9,1707.774855
0.8725,17,1707.797834
0.0,120,1707.82417
0.0,120,1707.874833
0.0,120,1708.129464
0.475,70,1708.191392
0.0,120,1708.210377
0.3475,87,1708.310069
0.85,20,1708.331041
0.7525,33,1708.439425
0.97,4,1732.266655
0.0,120,1732.279215
0.0,120,1732.296674
0.9175,11,1732.359662
0.0,41,1732.401394
0.0,120,1732.453635
0.0,120,1732.477742
0.0,120,1732.505315
0.0,120,1732.555765
0.0,12,1732.601883
0.7375,35,1732.623871
0.8575,19,1732.637359
0.0,120,1732.797332
0.6325,49,1732.917823
0.5125,65,1732.932008
0.835,22,1732.959507
0.6475,47,1732.965621
0.0,120,1733.009827
0.5875,55,1733.035807
0.955,6,1733.053818
0.52,64,1733.083222
0.175,110,1733.083222
0.82,24,1733.108139
0.9625,5,1733.117961
0.97,4,1733.14796
0.0,120,1733.186273
0.0,27,1754.260106
0.9175,11,1754.260106
0.97,4,1754.286841
0.9475,7,1754.310681
0.0,120,1754.323844
0.73,36,1754.393257
0.565,58,1754.423429
0.7975,27,1754.467569
0.97,4,1754.49519
0.85,20,1754.53127
0.985,2,1754.546744
0.535,62,1754.546744
0.385,82,1754.562731
0.985,2,1754.562731
0.7375,35,1754.562731
0.475,70,1754.579718
0.0,15,1754.669053
0.88,16,1754.677209
0.985,2,1754.695196
0.0,56,1754.851676
0.13,116,1754.862543
0.7825,29,1754.939782
0.0,55,1755.005534
0.0,10,1755.02153
0.0,66,1755.02153
0.0,47,1755.058052
0.52,64,1755.087517
0.0,120,1755.115178
0.895,14,1755.126412
0.0,120,1776.017949
0.0,13,1776.027653
0.0,52,1776.055164
0.82,24,1776.069422
0.9625,5,1776.089426
0.82,24,1776.096576
0.0,40,1776.119199
0.85,20,1776.160065
0.9625,5,1776.189441
0.1525,113,1776.204062
0.9625,5,1776.228086
0.8125,25,1776.237309
0.9775,3,1776.250514
0.715,38,1776.276434
0.7375,35,1776.349371
0.8125,25,1776.469218
0.0,53,1776.510108
0.0,120,1776.565068
0.0,62,1776.672249
0.8725,17,1776.679992
0.0,120,1776.689271
0.0,120,1776.736062
0.925,10,1776.760738
0.91,12,1776.771552
0.94,8,1776.825247
0.49,68,1776.848219
0.0,120,1798.931442
0.0,29,1798.941931
0.97,4,1798.968443
0.9625,5,1798.968443
0.0,72,1798.968443
0.8275,23,1798.985175
0.4525,73,1799.002521
0.9775,3,1799.037719
0.91,12,1799.066737
0.8875,15,1799.088317
0.9025,13,1799.088317
0.0,120,1799.102306
0.0,120,1799.116946
0.52,64,1799.116946
0.9775,3,1799.148294
0.9175,11,1799.158146
0.9625,5,1799.16673
0.9325,9,1799.16673
0.775,30,1799.206206
0.82,24,1799.219454
0.8875,15,1799.30352
0.9025,13,1799.411422
0.745,34,1799.411422
0.9775,3,1799.434286
0.9325,9,1799.499808
0.895,14,1799.513149
0.0,120,1799.596187
0.46,72,1799.633
0.0,120,1799.679839
0.79,28,1799.710844
0.865,18,1799.723974
0.955,6,1799.861084
0.985,2,1799.874453
0.97,4,1799.897656
0.145,114,1819.730847
0.67,44,1819.807901
0.0,120,1819.822423
0.0,120,1819.83093
0.0,120,1819.842005
0.955,6,1819.856075
0.76,32,1819.856075
0.955,6,1819.928036
0.0,120,1819.928036
0.925,10,1819.940088
0.9925,1,1819.95033
0.9625,5,1819.969107
0.0,37,1820.026591
0.8875,15,1820.036018
0.8125,25,1820.047955
0.9625,5,1820.060706
0.94,8,1820.087817
0.9625,5,1820.095694
0.0,34,1820.123975
0.8725,17,1820.157905
0.6625,45,1820.166309
0.0,120,1820.185959
0.9925,1,1820.19659
0.85,20,1820.230681
0.9475,7,1820.273725
0.8275,23,1820.273725
0.0,120,1820.397848
0.9175,11,1820.436283
0.0,120,1820.485132
0.715,38,1820.547795
0.7675,31,1820.582084
0.9925,1,1820.592833
0.55,60,1820.693315
0.8125,25,1839.315219
0.745,34,1839.33695
0.3775,83,1839.395313
0.0,120,1839.443802
0.9625,5,1839.459968
0.9925,1,1839.459968
0.0,56,1839.469476
0.1075,119,1839.469476
0.8725,17,1839.485505
0.73,36,1839.534751
0.0,120,1839.630989
0.805,26,1839.803756
0.0,120,1839.946559
0.0,120,1839.986824
0.0,95,1840.272968
0.4225,77,1840.282466
0.925,10,1860.867866
0.0,120,1860.877439
0.0,14,1860.89946
0.5725,57,1860.944308
0.94,8,1860.968283
0.115,118,1860.968283
0.0,120,1860.985682
0.0,120,1861.006532
0.0,120,1861.018184
0.9625,5,1861.025979
0.88,16,1861.025979
0.9625,5,1861.053288
0.805,26,1861.117317
0.8725,17,1861.137159
0.8725,17,1861.156036
0.76,32,1861.229416
0.0,120,1861.250851
0.0,11,1861.304394
0.0,120,1861.402913
0.82,24,1861.43167
0.9775,3,1861.453125
0.5725,57,1861.477838
0.9025,13,1861.494527
0.745,34,1861.71792
0.385,82,1861.779217
0.0,120,1884.054863
0.8275,23,1884.064361
0.9625,5,1884.093396
0.0,120,1884.093396
0.0,120,1884.117131
0.985,2,1884.13598
0.0,120,1884.201539
0.0,120,1884.22932
0.0,4,1884.263524
0.3475,87,1884.360104
0.9475,7,1884.428098
0.0,120,1884.428098
0.22,104,1884.473244
0.4525,73,1884.64841
0.4675,71,1884.662647
0.76,32,1884.692172
0.9625,5,1884.702653
0.895,14,1884.745552
0.8725,17,1884.820739
0.0,120,1884.860674
0.8425,21,1884.860674
0.955,6,1884.905634
0.97,4,1884.933118
0.0,120,1904.463099
0.0,120,1904.497335
0.1825,109,1904.513532
0.985,2,1904.52845
0.6775,43,1904.566384
0.8875,15,1904.573915
0.805,26,1904.612285
0.0,120,1904.632416
0.82,24,1904.724898
0.0,120,1904.761872
0.0,120,1904.761872
0.6025,53,1904.842275
0.6025,53,1905.141326
0.325,90,1905.152021
0.0,120,1905.169179
0.0,120,1905.202348
0.9325,9,1905.218376
0.52,64,1905.228005
0.9475,7,1905.258005
0.8425,21,1905.319643
0.985,2,1905.334757
0.0,120,1926.665618
0.0,120,1926.732175
0.0,120,1926.75838
0.0,120,1926.856771
0.79,28,1926.895638
0.5575,59,1926.954011
0.0,120,1927.011834
0.775,30,1927.186677
0.61,52,1927.250255
0.745,34,1927.262445
0.0,120,1927.304113
0.0,120,1927.378802
0.0,120,1927.390422
0.865,18,1927.441966
0.0,120,1927.495996
0.685,42,1927.576459
0.91,12,1927.605474
0.9775,3,1948.987578
0.8275,23,1949.00411
0.1225,117,1949.00411
0.97,4,1949.012641
0.985,2,1949.026738
0.0,120,1949.049312
0.0,4,1949.060252
0.715,38,1949.06774
0.985,2,1949.077624
0.925,10,1949.086242
0.685,42,1949.096324
0.865,18,1949.132056
0.8875,15,1949.200076
0.0,120,1949.208276
0.8725,17,1949.227407
0.7375,35,1949.286246
0.0,16,1949.392016
0.745,34,1949.44375
0.7525,33,1949.459234
0.0,120,1949.485387
0.5425,61,1949.515486
0.955,6,1949.528415
0.0,120,1949.549468
0.625,50,1949.576663
0.9475,7,1949.610791
0.8875,15,1949.632263
0.7825,29,1949.815835
0.6475,47,1949.824015
0.9175,11,1949.898449
0.685,42,1949.950112
0.0,120,1972.557746
0.0,120,1972.58278
0.9775,3,1972.609617
0.0,120,1972.625658
0.7525,33,1972.722384
0.8875,15,1972.722384
0.775,30,1972.737608
0.82,24,1972.744502
0.9025,13,1972.821732
0.895,14,1972.827724
0.1075,119,1972.876085
0.2425,101,1972.876085
0.8275,23,1972.903452
0.9925,1,1972.912421
0.0,118,1972.932897
0.97,4,1972.940453
0.9175,11,1972.953539
0.9325,9,1973.001895
0.715,38,1973.015849
0.9625,5,1973.072889
0.0,120,1973.140735
0.8425,21,1973.140735
0.97,4,1973.17277
0.0,51,1973.229423
0.88,16,1973.284375
0.0,120,1973.335344
0.6475,47,1973.344833
0.9475,7,1973.395797
0.91,12,1973.502692
0.0,120,1996.208173
0.46,72,1996.237198
0.6025,53,1996.367791
0.7225,37,1996.398087
0.0,120,1996.413042
0.8125,25,1996.429106
0.0,120,1996.458551
0.865,18,1996.500321
0.3475,87,1996.567801
0.76,32,1996.639169
0.0,120,1996.639169
0.0,120,1996.743578
0.0,120,1996.790086
0.985,2,1996.814935
0.625,50,1996.814935
0.8425,21,1996.822479
0.9625,5,1996.854966
0.61,52,1996.910087
0.5425,61,1996.957386
0.91,12,1996.967869
0.925,10,1997.007288
0.955,6,1997.008368
0.97,4,1997.040196
0.8875,15,1997.081142
0.0,120,1997.153374
0.5575,59,2017.022326
0.7075,39,2017.064837
0.1,120,2017.074636
0.955,6,2017.120185
0.0,76,2017.151653
0.6325,49,2017.177984
0.0,120,2017.257815
0.9175,11,2017.271951
0.0,120,2017.347281
0.7075,39,2017.383484
0.0,5,2017.391427
0.0,120,2017.432657
0.55,60,2017.495262
0.9325,9,2017.505038
0.8275,23,2017.561354
0.8275,23,2017.570187
0.94,8,2017.617417
0.0,120,2017.672717
0.7675,31,2017.793797
0.0,120,2017.810146
0.355,86,2039.50531
0.865,18,2039.515291
0.9775,3,2039.540685
0.0,120,2039.675601
0.0,120,2039.72074
0.3775,83,2039.756413
0.9925,1,2039.765386
0.6625,45,2039.773187
0.925,10,2039.791558
0.0,120,2039.8191
0.97,4,2039.849376
0.85,20,2039.909302
0.805,26,2039.968539
0.0,120,2040.05525
0.94,8,2040.112761
0.0,107,2040.125463
0.0,72,2040.133609
0.9925,1,2040.133609
0.8275,23,2040.154595
0.0,120,2040.171583
0.0,15,2040.26966
0.34,88,2040.285153
0.835,22,2040.338153
0.445,74,2040.374549
0.0,120,2061.143263
0.685,42,2061.201226
0.5875,55,2061.247744
0.1975,107,2061.308139
0.0,120,2061.33352
0.9625,5,2061.374418
0.2575,99,2061.444904
0.9025,13,2061.469388
0.9325,9,2061.53196
0.3625,85,2061.563299
0.0,120,2061.580847
0.0,120,2061.595801
0.58,56,2061.663107
0.0,11,2061.679094
0.0,21,2061.691625
0.0,120,2061.764973
0.9025,13,2061.799278
0.91,12,2061.850565
0.52,64,2061.935624
0.295,94,2062.022003
0.6775,43,2062.02983
0.9775,3,2062.047827
0.9775,3,2062.067813
0.0,120,2085.969229
0.0,120,2086.025108
0.3925,81,2086.075338
0.6625,45,2086.151276
0.715,38,2086.237255
0.3175,91,2086.237255
0.745,34,2086.255531
0.73,36,2086.337038
0.0,14,2086.345528
0.0,120,2086.373926
0.55,60,2086.389123
0.0,40,2086.439144
0.805,26,2086.446984
0.0,120,2086.54953
0.0,27,2086.572335
0.9475,7,2086.599261
0.0,120,2086.609501
0.2425,101,2086.641133
0.0,5,2086.682605
0.8725,17,2086.706583
0.9625,5,2086.727571
0.595,54,2086.749067
0.67,44,2086.786999
0.9625,5,2086.796019
0.985,2,2086.808025
0.775,30,2086.853588
0.4225,77,2106.543104
0.7825,29,2106.563603
0.8425,21,2106.563603
0.8425,21,2106.583402
0.58,56,2106.697193
0.865,18,2106.698482
0.1375,115,2106.763751
0.6175,51,2106.777852
0.0,45,2106.833431
0.0,120,2106.921768
0.7975,27,2106.968278
0.0,120,2107.001704
0.985,2,2107.019248
0.9475,7,2107.061949
0.0,59,2107.17713
0.9925,1,2107.188655
0.9325,9,2107.249541
0.8575,19,2107.39534
0.0,120,2107.507511
0.0,120,2107.50863
0.0,120,2107.537031
0.0,120,2130.990182
0.0,120,2130.990182
0.88,16,2131.023007
0.97,4,2131.023007
0.715,38,2131.087371
0.0,120,2131.120137
0.31,92,2131.154876
0.0,120,2131.212929
0.8875,15,2131.238212
0.0,120,2131.264287
0.8875,15,2131.275269
0.0,8,2131.326314
0.8275,23,2131.416243
0.6025,53,2131.488403
0.73,36,2131.488403
0.49,68,2131.50593
0.7075,39,2131.560317
0.91,12,2131.576528
0.3025,93,2131.576528
0.9025,13,2131.588932
0.8725,17,2131.662085
0.385,82,2131.671067
0.3625,85,2131.705027
0.9625,5,2131.713011
0.8575,19,2131.753931
0.55,60,2131.820847
0.0,120,2131.828829
0.985,2,2131.847238
0.0,20,2131.870472
0.9475,7,2131.901427
0.9625,5,2131.910949
0.0,65,2151.591511
0.91,12,2151.679471
0.64,48,2151.68919
0.0,6,2151.721565
0.8125,25,2151.730671
0.0,65,2151.75696
0.0,66,2151.75696
0.9175,11,2151.763487
0.4375,75,2151.905586
0.67,44,2152.087646
0.0,120,2152.156997
0.2875,95,2152.167508
0.895,14,2152.293024
0.0,120,2152.306509
0.3625,85,2152.374948
0.7825,29,2152.396303
0.895,14,2152.409941
0.9775,3,2152.418974
0.9475,7,2152.432783
0.985,2,2152.449499
0.0,120,2152.456852
0.9475,7,2152.514048
0.0,14,2176.827738
0.0,120,2176.914831
0.985,2,2176.9305
0.0,120,2176.943193
0.0,120,2176.952494
0.9325,9,2176.999738
0.5575,59,2177.007431
0.0,5,2177.039253
0.325,90,2177.048252
0.76,32,2177.055052
0.0,15,2177.063151
0.985,2,2177.063151
0.0,120,2177.089813
0.97,4,2177.14456
0.9025,13,2177.161068
0.9175,11,2177.167629
0.9925,1,2177.174526
0.4975,67,2177.200151
0.925,10,2177.237034
0.355,86,2177.408194
0.625,50,2177.429393
0.0,42,2177.459565
0.6025,53,2177.56156
0.0,120,2177.569547
0.985,2,2177.587715
0.9775,3,2177.609728
0.925,10,2177.638101
0.7,40,2177.696059
0.0,120,2197.439358
0.0,29,2197.495738
0.0,120,2197.515768
0.805,26,2197.531851
0.0,120,2197.591808
0.895,14,2197.606289
0.0,120,2197.647826
0.94,8,2197.666814
0.0,17,2197.715688
0.9325,9,2197.732467
0.0,120,2197.739386
0.895,14,2197.757863
0.9625,5,2197.757863
0.475,70,2197.784347
0.25,100,2197.809371
0.895,14,2197.84773
0.955,6,2197.855233
0.925,10,2197.855233
0.655,46,2197.869305
0.8725,17,2197.886135
0.535,62,2197.934227
0.82,24,2197.934227
0.0,7,2197.992767
0.0,120,2198.000261
0.0,24,2198.035159
0.985,2,2198.050915
0.8425,21,2198.176606
0.955,6,2198.225806
0.8275,23,2198.240431
0.0,9,2198.304797
0.0,103,2198.346566
0.0,9,2198.365196
0.85,20,2218.865583
0.475,70,2218.903236
0.9175,11,2218.937716
0.9625,5,2218.979184
0.8875,15,2219.072212
0.115,118,2219.10045
0.955,6,2219.122373
0.0,120,2219.224735
0.0,120,2219.224735
0.0,120,2219.243454
0.0,20,2219.264764
0.9625,5,2219.264764
0.0,120,2219.30926
0.94,8,2219.325496
0.4525,73,2219.334607
0.8875,15,2219.347118
0.0,120,2219.367103
0.925,10,2219.430083
0.895,14,2219.445413
0.4225,77,2219.491033
0.3325,89,2219.508041
0.655,46,2219.66778
0.715,38,2219.676282
0.655,46,2219.716244
0.565,58,2219.740281
0.0,15,2219.78025
0.82,24,2242.705415
0.97,4,2242.737089
0.97,4,2242.767231
0.7,40,2242.79092
0.745,34,2242.853685
0.0,120,2242.867475
0.64,48,2242.919629
0.9475,7,2242.973381
0.0,91,2242.994257
0.0,12,2243.095845
0.0,120,2243.153875
0.0,120,2243.208162
0.0,120,2243.270894
0.0,120,2243.311867
0.0,55,2243.353823
0.0,68,2243.43961
0.685,42,2243.473707
0.52,64,2243.532669
0.9625,5,2243.574423
0.9475,7,2243.638529
0.235,102,2243.660047
0.9475,7,2243.715457
0.9175,11,2267.093987
0.0,120,2267.1437
0.94,8,2267.1437
0.0,5,2267.180837
0.505,66,2267.200121
0.43,76,2267.392077
0.97,4,2267.419282
0.9475,7,2267.467422
0.0,120,2267.489765
0.0,120,2267.539976
0.0,58,2267.555355
0.0,65,2267.555355
0.9475,7,2267.597896
0.0,120,2267.606496
0.9325,9,2267.640945
0.0,120,2267.652441
0.985,2,2267.676939
0.895,14,2267.738402
0.0,120,2267.775665
0.7975,27,2267.790937
